metro_nonmetro,county_name,state_abbr,geoId,value
Metropolitan,Grayson County,TX,us-tx-181,0.130000635
Metropolitan,Gregg County,TX,us-tx-183,0.104
Metropolitan,Guadalupe County,TX,us-tx-187,0.101000803
Metropolitan,Hardin County,TX,us-tx-199,0.077000196
Metropolitan,Harris County,TX,us-tx-201,0.1
Metropolitan,Harrison County,TX,us-tx-203,0.145001357
Metropolitan,Hays County,TX,us-tx-209,0.080000272
Metropolitan,Hidalgo County,TX,us-tx-215,0.111000105
Metropolitan,Hudspeth County,TX,us-tx-229,0.166007905
Metropolitan,Hunt County,TX,us-tx-231,0.148000949
Metropolitan,Irion County,TX,us-tx-235,0.068044789
Metropolitan,Jefferson County,TX,us-tx-245,0.142000414
Metropolitan,Johnson County,TX,us-tx-251,0.122000603
Metropolitan,Jones County,TX,us-tx-253,0.13300615
Metropolitan,Kaufman County,TX,us-tx-257,0.095000972
Metropolitan,Kendall County,TX,us-tx-259,0.063000258
Metropolitan,Lampasas County,TX,us-tx-281,0.057002837
Metropolitan,Liberty County,TX,us-tx-291,0.197002543
Metropolitan,Lubbock County,TX,us-tx-303,0.079000088
Metropolitan,Lynn County,TX,us-tx-305,0.159030303
Metropolitan,Martin County,TX,us-tx-317,0.042010104
Metropolitan,Mclennan County,TX,us-tx-309,0.098000362
Metropolitan,Medina County,TX,us-tx-325,0.126000609
Metropolitan,Midland County,TX,us-tx-329,0.064000141
Metropolitan,Montgomery County,TX,us-tx-339,0.090000203
Metropolitan,Nueces County,TX,us-tx-355,0.131000428
Metropolitan,Oldham County,TX,us-tx-359,0.05802969
Metropolitan,Orange County,TX,us-tx-361,0.153000777
Metropolitan,Parker County,TX,us-tx-367,0.066000064
Metropolitan,Potter County,TX,us-tx-375,0.106000519
Metropolitan,Randall County,TX,us-tx-381,0.088000248
Metropolitan,Robertson County,TX,us-tx-395,0.160009644
Metropolitan,Rockwall County,TX,us-tx-397,0.147000367
Metropolitan,Rusk County,TX,us-tx-401,0.155001907
Metropolitan,San Patricio County,TX,us-tx-409,0.104001015
Metropolitan,Smith County,TX,us-tx-423,0.136000196
Metropolitan,Sterling County,TX,us-tx-431,0.107066381
Metropolitan,Tarrant County,TX,us-tx-439,0.104000056
Metropolitan,Taylor County,TX,us-tx-441,0.079000682
Metropolitan,Tom Green County,TX,us-tx-451,0.123000539
Metropolitan,Travis County,TX,us-tx-453,0.070000044
Metropolitan,Upshur County,TX,us-tx-459,0.182005039
Metropolitan,Victoria County,TX,us-tx-469,0.182000998
Metropolitan,Waller County,TX,us-tx-473,0.111001509
Metropolitan,Webb County,TX,us-tx-479,0.065000175
Metropolitan,Wichita County,TX,us-tx-485,0.144000581
Metropolitan,Williamson County,TX,us-tx-491,0.089000109
Metropolitan,Wilson County,TX,us-tx-493,0.12700268
Metropolitan,Wise County,TX,us-tx-497,0.205001596
Metropolitan,Box Elder County,UT,us-ut-003,0.090001158
Metropolitan,Cache County,UT,us-ut-005,0.05800048
Metropolitan,Davis County,UT,us-ut-011,0.076000217
Metropolitan,Juab County,UT,us-ut-023,0.073000146
Metropolitan,Morgan County,UT,us-ut-029,0.037000424
Metropolitan,Salt Lake County,UT,us-ut-035,0.06700001
Metropolitan,Tooele County,UT,us-ut-045,0.11100034
Metropolitan,Utah County,UT,us-ut-049,0.062000105
Metropolitan,Washington County,UT,us-ut-053,0.083000642
Metropolitan,Weber County,UT,us-ut-057,0.077000248
Metropolitan,Albemarle County,VA,us-va-003,0.074000531
Metropolitan,Alexandria City,VA,us-va-510,0.060000314
Metropolitan,Amelia County,VA,us-va-007,0.149011299
Metropolitan,Amherst County,VA,us-va-009,0.145000405
Metropolitan,Appomattox County,VA,us-va-011,0.178011794
Metropolitan,Arlington County,VA,us-va-013,0.038000117
Metropolitan,Augusta County,VA,us-va-015,0.166002565
Metropolitan,Bedford County,VA,us-va-019,0.157002514
Metropolitan,Botetourt County,VA,us-va-023,0.125
Metropolitan,Bristol City,VA,us-va-520,0.224012831
Metropolitan,Campbell County,VA,us-va-031,0.114002507
Metropolitan,Charles City County,VA,us-va-036,0.176023493
Metropolitan,Charlottesville City,VA,us-va-540,0.072000835
Metropolitan,Chesapeake City,VA,us-va-550,0.12100027
Metropolitan,Chesterfield County,VA,us-va-041,0.10300002
Metropolitan,Clarke County,VA,us-va-043,0.130009952
Metropolitan,Colonial Heights City,VA,us-va-570,0.104003021
Metropolitan,Craig County,VA,us-va-045,0.108014797
Metropolitan,Culpeper County,VA,us-va-047,0.10100267
Metropolitan,Dinwiddie County,VA,us-va-053,0.158002992
Metropolitan,Fairfax City,VA,us-va-600,0.072002698
Metropolitan,Fairfax County,VA,us-va-059,0.064000057
Metropolitan,Falls Church City,VA,us-va-610,0.054003357
Metropolitan,Fauquier County,VA,us-va-061,0.090000977
Metropolitan,Fluvanna County,VA,us-va-065,0.165002965
Metropolitan,Franklin City,VA,us-va-620,0.140019698
Metropolitan,Franklin County,VA,us-va-067,0.146001787
Metropolitan,Frederick County,VA,us-va-069,0.121000444
Metropolitan,Fredericksburg City,VA,us-va-630,0.109004739
Metropolitan,Giles County,VA,us-va-071,0.189000537
Metropolitan,Gloucester County,VA,us-va-073,0.126001533
Metropolitan,Goochland County,VA,us-va-075,0.097004121
Metropolitan,Greene County,VA,us-va-079,0.068003914
Metropolitan,Hampton City,VA,us-va-650,0.150000488
Metropolitan,Hanover County,VA,us-va-085,0.125
Metropolitan,Harrisonburg City,VA,us-va-660,0.070000257
Metropolitan,Henrico County,VA,us-va-087,0.095000164
Metropolitan,Hopewell City,VA,us-va-670,0.16900628
Metropolitan,Isle Of Wight County,VA,us-va-093,0.119001714
Metropolitan,James City County,VA,us-va-095,0.099001303
Metropolitan,King And Queen County,VA,us-va-097,0.127001067
Metropolitan,King William County,VA,us-va-101,0.154009299
Metropolitan,Loudoun County,VA,us-va-107,0.063000101
Metropolitan,Lynchburg City,VA,us-va-680,0.097000649
Metropolitan,Madison County,VA,us-va-113,0.123007282
Metropolitan,Manassas City,VA,us-va-683,0.04
Metropolitan,Manassas Park City,VA,us-va-685,0.212000692
Metropolitan,Mathews County,VA,us-va-115,0.067000278
Metropolitan,Montgomery County,VA,us-va-121,0.074000881
Metropolitan,Nelson County,VA,us-va-125,0.061004382
Metropolitan,New Kent County,VA,us-va-127,0.090001218
Metropolitan,Newport News City,VA,us-va-700,0.139000241
Metropolitan,Norfolk City,VA,us-va-710,0.108000213
Metropolitan,Petersburg City,VA,us-va-730,0.143002898
Metropolitan,Poquoson City,VA,us-va-735,0.074004425
Metropolitan,Portsmouth City,VA,us-va-740,0.123001143
Metropolitan,Powhatan County,VA,us-va-145,0.174000267
Metropolitan,Prince George County,VA,us-va-149,0.119003658
Metropolitan,Prince William County,VA,us-va-153,0.091000279
Metropolitan,Pulaski County,VA,us-va-155,0.146003799
Metropolitan,Radford City,VA,us-va-750,0.085000389
Metropolitan,Rappahannock County,VA,us-va-157,0.095002558
Metropolitan,Richmond City,VA,us-va-760,0.115000114
Metropolitan,Roanoke City,VA,us-va-770,0.116000424
Metropolitan,Roanoke County,VA,us-va-161,0.115000416
Metropolitan,Rockingham County,VA,us-va-165,0.102001074
Metropolitan,Salem City,VA,us-va-775,0.088002467
Metropolitan,Scott County,VA,us-va-169,0.1720034
Metropolitan,Southampton County,VA,us-va-175,0.17001056
Metropolitan,Spotsylvania County,VA,us-va-177,0.113000306
Metropolitan,Stafford County,VA,us-va-179,0.073000029
Metropolitan,Staunton City,VA,us-va-790,0.139000996
Metropolitan,Suffolk City,VA,us-va-800,0.138001474
Metropolitan,Sussex County,VA,us-va-183,0.108001702
Metropolitan,Virginia Beach City,VA,us-va-810,0.095000029
Metropolitan,Warren County,VA,us-va-187,0.15400034
Metropolitan,Washington County,VA,us-va-191,0.182002375
Metropolitan,Waynesboro City,VA,us-va-820,0.199008932
Metropolitan,Williamsburg City,VA,us-va-830,0.111000812
Metropolitan,Winchester City,VA,us-va-840,0.081001473
Metropolitan,York County,VA,us-va-199,0.088000323
Metropolitan,Chittenden County,VT,us-vt-007,0.060000161
Metropolitan,Franklin County,VT,us-vt-011,0.104001085
Metropolitan,Grand Isle County,VT,us-vt-013,0.09601155
Metropolitan,Asotin County,WA,us-wa-003,0.125
Metropolitan,Benton County,WA,us-wa-005,0.089000297
Metropolitan,Chelan County,WA,us-wa-007,0.065
Metropolitan,Clark County,WA,us-wa-011,0.101000206
Metropolitan,Cowlitz County,WA,us-wa-015,0.114001297
Metropolitan,Douglas County,WA,us-wa-017,0.081000575
Metropolitan,Franklin County,WA,us-wa-021,0.099000394
Metropolitan,King County,WA,us-wa-033,0.072000038
Metropolitan,Kitsap County,WA,us-wa-035,0.081000196
Metropolitan,Pierce County,WA,us-wa-053,0.095000133
Metropolitan,Skagit County,WA,us-wa-057,0.104000172
Metropolitan,Skamania County,WA,us-wa-059,0.108010109
Metropolitan,Snohomish County,WA,us-wa-061,0.082000044
Metropolitan,Spokane County,WA,us-wa-063,0.094000005
Metropolitan,Stevens County,WA,us-wa-065,0.11000239
Metropolitan,Thurston County,WA,us-wa-067,0.103000082
Metropolitan,Walla Walla County,WA,us-wa-071,0.10700029
Metropolitan,Whatcom County,WA,us-wa-073,0.082000036
Metropolitan,Yakima County,WA,us-wa-077,0.113000131
Metropolitan,Brown County,WI,us-wi-009,0.108000316
Metropolitan,Calumet County,WI,us-wi-015,0.119000495
Metropolitan,Chippewa County,WI,us-wi-017,0.098000581
Metropolitan,Columbia County,WI,us-wi-021,0.11000231
Metropolitan,Dane County,WI,us-wi-025,0.061000079
Metropolitan,Douglas County,WI,us-wi-031,0.079001706
Metropolitan,Eau Claire County,WI,us-wi-035,0.089000557
Metropolitan,Fond Du Lac County,WI,us-wi-039,0.086000746
Metropolitan,Green County,WI,us-wi-045,0.07200058
Metropolitan,Iowa County,WI,us-wi-049,0.119002903
Metropolitan,Kenosha County,WI,us-wi-059,0.076000065
Metropolitan,Kewaunee County,WI,us-wi-061,0.080002566
Metropolitan,La Crosse County,WI,us-wi-063,0.066000381
Metropolitan,Lincoln County,WI,us-wi-069,0.094003535
Metropolitan,Marathon County,WI,us-wi-073,0.105000943
Metropolitan,Milwaukee County,WI,us-wi-079,0.104000069
Metropolitan,Oconto County,WI,us-wi-083,0.193001133
Metropolitan,Outagamie County,WI,us-wi-087,0.104000059
Metropolitan,Ozaukee County,WI,us-wi-089,0.060000299
Metropolitan,Pierce County,WI,us-wi-093,0.055000979
Metropolitan,Racine County,WI,us-wi-101,0.083000269
Metropolitan,Rock County,WI,us-wi-105,0.116000336
Metropolitan,Sheboygan County,WI,us-wi-117,0.074000023
Metropolitan,St. Croix County,WI,us-wi-109,0.073000554
Metropolitan,Washington County,WI,us-wi-131,0.066000198
Metropolitan,Waukesha County,WI,us-wi-133,0.095000166
Metropolitan,Winnebago County,WI,us-wi-139,0.09000054
Metropolitan,Berkeley County,WV,us-wv-003,0.128
Metropolitan,Boone County,WV,us-wv-005,0.19600485
Metropolitan,Brooke County,WV,us-wv-009,0.185006916
Metropolitan,Cabell County,WV,us-wv-011,0.145000479
Metropolitan,Clay County,WV,us-wv-015,0.163010817
Metropolitan,Fayette County,WV,us-wv-019,0.183000587
Metropolitan,Hampshire County,WV,us-wv-027,0.137005727
Metropolitan,Hancock County,WV,us-wv-029,0.157005659
Metropolitan,Jackson County,WV,us-wv-035,0.145000904
Metropolitan,Jefferson County,WV,us-wv-037,0.092000191
Metropolitan,Kanawha County,WV,us-wv-039,0.163000423
Metropolitan,Lincoln County,WV,us-wv-043,0.198006145
Metropolitan,Marshall County,WV,us-wv-051,0.156000161
Metropolitan,Mineral County,WV,us-wv-057,0.139000382
Metropolitan,Monongalia County,WV,us-wv-061,0.09200054
Metropolitan,Morgan County,WV,us-wv-065,0.164004564
Metropolitan,Ohio County,WV,us-wv-069,0.130000304
Metropolitan,Preston County,WV,us-wv-077,0.147003534
Metropolitan,Putnam County,WV,us-wv-079,0.129001243
Metropolitan,Raleigh County,WV,us-wv-081,0.152000272
Metropolitan,Wayne County,WV,us-wv-099,0.184003329
Metropolitan,Wirt County,WV,us-wv-105,0.168012562
Metropolitan,Wood County,WV,us-wv-107,0.174002187
Metropolitan,Laramie County,WY,us-wy-021,0.0940003
Metropolitan,Natrona County,WY,us-wy-025,0.085001252
Nonmetropolitan,Aleutians East Borough,AK,us-ak-013,0.126010782
Nonmetropolitan,Aleutians West Census Area,AK,us-ak-016,0.098007647
Nonmetropolitan,Bethel Census Area,AK,us-ak-050,0.061001185
Nonmetropolitan,Bristol Bay Borough,AK,us-ak-060,0.149085795
Nonmetropolitan,Denali Borough,AK,us-ak-068,0.049019608
Nonmetropolitan,Dillingham Census Area,AK,us-ak-070,0.103004292
Nonmetropolitan,Haines Borough,AK,us-ak-100,0.074001947
Nonmetropolitan,Hoonah-Angoon Census Area,AK,us-ak-105,0.144042679
Nonmetropolitan,Juneau City and Borough,AK,us-ak-110,0.065000409
Nonmetropolitan,Kenai Peninsula Borough,AK,us-ak-122,0.084001187
Nonmetropolitan,Ketchikan Gateway Borough,AK,us-ak-130,0.092002695
Nonmetropolitan,Kodiak Island Borough,AK,us-ak-150,0.08
Nonmetropolitan,Kusilvak Census Area,AK,us-ak-158,0.047001977
Nonmetropolitan,Lake and Peninsula Borough,AK,us-ak-164,0.095067265
Nonmetropolitan,Nome Census Area,AK,us-ak-180,0.074008097
Nonmetropolitan,North Slope Borough,AK,us-ak-185,0.076
Nonmetropolitan,Northwest Arctic Borough,AK,us-ak-188,0.10802139
Nonmetropolitan,Petersburg Census Area,AK,us-ak-195,0.082
Nonmetropolitan,Prince of Wales-Hyder Censu,AK,us-ak-198,0.136014928
Nonmetropolitan,Sitka City and Borough,AK,us-ak-220,0.079006772
Nonmetropolitan,Skagway Municipality,AK,us-ak-230,0.06204757
Nonmetropolitan,Southeast Fairbanks Census Are,AK,us-ak-240,0.095017147
Nonmetropolitan,Valdez-Cordova Census Area,AK,us-ak-261,0.11200691
Nonmetropolitan,Wrangell City and Borough,AK,us-ak-275,0.138019497
Nonmetropolitan,Yakutat City and Borough,AK,us-ak-282,0.078028747
Nonmetropolitan,Yukon-Koyukuk Census Area,AK,us-ak-290,0.091005572
Nonmetropolitan,Barbour County,AL,us-al-005,0.176001212
Nonmetropolitan,Bullock County,AL,us-al-011,0.23700495
Nonmetropolitan,Butler County,AL,us-al-013,0.192007992
Nonmetropolitan,Chambers County,AL,us-al-017,0.199002667
Nonmetropolitan,Cherokee County,AL,us-al-019,0.15200199
Nonmetropolitan,Choctaw County,AL,us-al-023,0.174011858
Nonmetropolitan,Clarke County,AL,us-al-025,0.224003042
Nonmetropolitan,Clay County,AL,us-al-027,0.135003412
Nonmetropolitan,Cleburne County,AL,us-al-029,0.125
Nonmetropolitan,Coffee County,AL,us-al-031,0.161004197
Nonmetropolitan,Conecuh County,AL,us-al-035,0.259019812
Nonmetropolitan,Coosa County,AL,us-al-037,0.208001819
Nonmetropolitan,Covington County,AL,us-al-039,0.153003733
Nonmetropolitan,Crenshaw County,AL,us-al-041,0.18200115
Nonmetropolitan,Cullman County,AL,us-al-043,0.193000821
Nonmetropolitan,Dale County,AL,us-al-045,0.158003592
Nonmetropolitan,Dallas County,AL,us-al-047,0.159005146
Nonmetropolitan,Dekalb County,AL,us-al-049,0.128001071
Nonmetropolitan,Escambia County,AL,us-al-053,0.188006198
Nonmetropolitan,Fayette County,AL,us-al-057,0.233009709
Nonmetropolitan,Franklin County,AL,us-al-059,0.148005204
Nonmetropolitan,Jackson County,AL,us-al-071,0.165000251
Nonmetropolitan,Lamar County,AL,us-al-075,0.188004505
Nonmetropolitan,Macon County,AL,us-al-087,0.230009601
Nonmetropolitan,Marengo County,AL,us-al-091,0.176011501
Nonmetropolitan,Marion County,AL,us-al-093,0.204001041
Nonmetropolitan,Marshall County,AL,us-al-095,0.118000865
Nonmetropolitan,Monroe County,AL,us-al-099,0.184003469
Nonmetropolitan,Perry County,AL,us-al-105,0.158009286
Nonmetropolitan,Pike County,AL,us-al-109,0.123001526
Nonmetropolitan,Randolph County,AL,us-al-111,0.165004693
Nonmetropolitan,Sumter County,AL,us-al-119,0.205009753
Nonmetropolitan,Talladega County,AL,us-al-121,0.163001505
Nonmetropolitan,Tallapoosa County,AL,us-al-123,0.159003709
Nonmetropolitan,Walker County,AL,us-al-127,0.142001272
Nonmetropolitan,Wilcox County,AL,us-al-131,0.199011908
Nonmetropolitan,Winston County,AL,us-al-133,0.195009493
Nonmetropolitan,Arkansas County,AR,us-ar-001,0.193013228
Nonmetropolitan,Ashley County,AR,us-ar-003,0.152003655
Nonmetropolitan,Baxter County,AR,us-ar-005,0.170004504
Nonmetropolitan,Boone County,AR,us-ar-009,0.145000356
Nonmetropolitan,Bradley County,AR,us-ar-011,0.161016949
Nonmetropolitan,Calhoun County,AR,us-ar-013,0.172019465
Nonmetropolitan,Carroll County,AR,us-ar-015,0.085001188
Nonmetropolitan,Chicot County,AR,us-ar-017,0.097001335
Nonmetropolitan,Clark County,AR,us-ar-019,0.148002896
Nonmetropolitan,Clay County,AR,us-ar-021,0.154000699
Nonmetropolitan,Cleburne County,AR,us-ar-023,0.117005229
Nonmetropolitan,Columbia County,AR,us-ar-027,0.163008688
Nonmetropolitan,Conway County,AR,us-ar-029,0.185003816
Nonmetropolitan,Cross County,AR,us-ar-037,0.169001751
Nonmetropolitan,Dallas County,AR,us-ar-039,0.077004405
Nonmetropolitan,Desha County,AR,us-ar-041,0.138007466
Nonmetropolitan,Drew County,AR,us-ar-043,0.194004814
Nonmetropolitan,Fulton County,AR,us-ar-049,0.139013934
Nonmetropolitan,Greene County,AR,us-ar-055,0.146003661
Nonmetropolitan,Hempstead County,AR,us-ar-057,0.184003028
Nonmetropolitan,Hot Spring County,AR,us-ar-059,0.178005808
Nonmetropolitan,Howard County,AR,us-ar-061,0.129005582
Nonmetropolitan,Independence County,AR,us-ar-063,0.138001683
Nonmetropolitan,Izard County,AR,us-ar-065,0.131007608
Nonmetropolitan,Jackson County,AR,us-ar-067,0.238010788
Nonmetropolitan,Johnson County,AR,us-ar-071,0.129005015
Nonmetropolitan,Lafayette County,AR,us-ar-073,0.290020217
Nonmetropolitan,Lawrence County,AR,us-ar-075,0.093006489
Nonmetropolitan,Lee County,AR,us-ar-077,0.164000538
Nonmetropolitan,Logan County,AR,us-ar-083,0.180001222
Nonmetropolitan,Marion County,AR,us-ar-089,0.17
Nonmetropolitan,Mississippi County,AR,us-ar-093,0.173001869
Nonmetropolitan,Monroe County,AR,us-ar-095,0.17202948
Nonmetropolitan,Montgomery County,AR,us-ar-097,0.188019732
Nonmetropolitan,Nevada County,AR,us-ar-099,0.141011501
Nonmetropolitan,Newton County,AR,us-ar-101,0.109013993
Nonmetropolitan,Ouachita County,AR,us-ar-103,0.151005969
Nonmetropolitan,Phillips County,AR,us-ar-107,0.187012796
Nonmetropolitan,Pike County,AR,us-ar-109,0.143014436
Nonmetropolitan,Polk County,AR,us-ar-113,0.131004075
Nonmetropolitan,Pope County,AR,us-ar-115,0.111000713
Nonmetropolitan,Prairie County,AR,us-ar-117,0.148015005
Nonmetropolitan,Randolph County,AR,us-ar-121,0.188009446
Nonmetropolitan,Scott County,AR,us-ar-127,0.18200701
Nonmetropolitan,Searcy County,AR,us-ar-129,0.163009914
Nonmetropolitan,Sevier County,AR,us-ar-133,0.1440041
Nonmetropolitan,Sharp County,AR,us-ar-135,0.195009102
Nonmetropolitan,St. Francis County,AR,us-ar-123,0.183003259
Nonmetropolitan,Stone County,AR,us-ar-137,0.212019182
Nonmetropolitan,Union County,AR,us-ar-139,0.136
Nonmetropolitan,Van Buren County,AR,us-ar-141,0.154005525
Nonmetropolitan,White County,AR,us-ar-145,0.13400195
Nonmetropolitan,Woodruff County,AR,us-ar-147,0.268029082
Nonmetropolitan,Yell County,AR,us-ar-149,0.14100445
Nonmetropolitan,Apache County,AZ,us-az-001,0.168001622
Nonmetropolitan,Gila County,AZ,us-az-007,0.153000048
Nonmetropolitan,Graham County,AZ,us-az-009,0.099000076
Nonmetropolitan,Greenlee County,AZ,us-az-011,0.117010077
Nonmetropolitan,La Paz County,AZ,us-az-012,0.141004862
Nonmetropolitan,Navajo County,AZ,us-az-017,0.15400176
Nonmetropolitan,Santa Cruz County,AZ,us-az-023,0.08
Nonmetropolitan,Alpine County,CA,us-ca-003,0.067058824
Nonmetropolitan,Amador County,CA,us-ca-005,0.138000194
Nonmetropolitan,Calaveras County,CA,us-ca-009,0.117002474
Nonmetropolitan,Colusa County,CA,us-ca-011,0.21000397
Nonmetropolitan,Del Norte County,CA,us-ca-015,0.102001997
Nonmetropolitan,Glenn County,CA,us-ca-021,0.097003195
Nonmetropolitan,Humboldt County,CA,us-ca-023,0.089000095
Nonmetropolitan,Inyo County,CA,us-ca-027,0.09200571
Nonmetropolitan,Lake County,CA,us-ca-033,0.127001412
Nonmetropolitan,Lassen County,CA,us-ca-035,0.196002735
Nonmetropolitan,Mariposa County,CA,us-ca-043,0.071000975
Nonmetropolitan,Mendocino County,CA,us-ca-045,0.076000239
Nonmetropolitan,Modoc County,CA,us-ca-049,0.186023483
Nonmetropolitan,Mono County,CA,us-ca-051,0.056002863
Nonmetropolitan,Nevada County,CA,us-ca-057,0.062000427
Nonmetropolitan,Plumas County,CA,us-ca-063,0.110004586
Nonmetropolitan,Sierra County,CA,us-ca-091,0.069021518
Nonmetropolitan,Siskiyou County,CA,us-ca-093,0.134000178
Nonmetropolitan,Tehama County,CA,us-ca-103,0.099001859
Nonmetropolitan,Trinity County,CA,us-ca-105,0.078
Nonmetropolitan,Tuolumne County,CA,us-ca-109,0.097000682
Nonmetropolitan,Alamosa County,CO,us-co-003,0.064
Nonmetropolitan,Archuleta County,CO,us-co-007,0.045002414
Nonmetropolitan,Baca County,CO,us-co-009,0.151005484
Nonmetropolitan,Bent County,CO,us-co-011,0.075005327
Nonmetropolitan,Chaffee County,CO,us-co-015,0.07
Nonmetropolitan,Cheyenne County,CO,us-co-017,0.123006834
Nonmetropolitan,Conejos County,CO,us-co-021,0.082004556
Nonmetropolitan,Costilla County,CO,us-co-023,0.137005164
Nonmetropolitan,Crowley County,CO,us-co-025,0.056005398
Nonmetropolitan,Custer County,CO,us-co-027,0.072002072
Nonmetropolitan,Delta County,CO,us-co-029,0.09800247
Nonmetropolitan,Dolores County,CO,us-co-033,0.057001239
Nonmetropolitan,Eagle County,CO,us-co-037,0.024000386
Nonmetropolitan,Fremont County,CO,us-co-043,0.082000831
Nonmetropolitan,Garfield County,CO,us-co-045,0.044000283
Nonmetropolitan,Grand County,CO,us-co-049,0.047002948
Nonmetropolitan,Gunnison County,CO,us-co-051,0.024001251
Nonmetropolitan,Hinsdale County,CO,us-co-053,0.05
Nonmetropolitan,Huerfano County,CO,us-co-055,0.084013353
Nonmetropolitan,Jackson County,CO,us-co-057,0.086050725
Nonmetropolitan,Kiowa County,CO,us-co-061,0.093023256
Nonmetropolitan,Kit Carson County,CO,us-co-063,0.091005105
Nonmetropolitan,La Plata County,CO,us-co-067,0.051000117
Nonmetropolitan,Lake County,CO,us-co-065,0.074010327
Nonmetropolitan,Las Animas County,CO,us-co-071,0.102007596
Nonmetropolitan,Lincoln County,CO,us-co-073,0.090009208
Nonmetropolitan,Logan County,CO,us-co-075,0.111005805
Nonmetropolitan,Mineral County,CO,us-co-079,0.060031596
Nonmetropolitan,Moffat County,CO,us-co-081,0.082005277
Nonmetropolitan,Montezuma County,CO,us-co-083,0.124004493
Nonmetropolitan,Montrose County,CO,us-co-085,0.077002252
Nonmetropolitan,Morgan County,CO,us-co-087,0.102002191
Nonmetropolitan,Otero County,CO,us-co-089,0.115007118
Nonmetropolitan,Ouray County,CO,us-co-091,0.06900103
Nonmetropolitan,Phillips County,CO,us-co-095,0.124011389
Nonmetropolitan,Pitkin County,CO,us-co-097,0.019001235
Nonmetropolitan,Prowers County,CO,us-co-099,0.12400094
Nonmetropolitan,Rio Blanco County,CO,us-co-103,0.039002558
Nonmetropolitan,Rio Grande County,CO,us-co-105,0.079003813
Nonmetropolitan,Routt County,CO,us-co-107,0.03200041
Nonmetropolitan,Saguache County,CO,us-co-109,0.139025389
Nonmetropolitan,San Juan County,CO,us-co-111,0.04302926
Nonmetropolitan,San Miguel County,CO,us-co-113,0.018001241
Nonmetropolitan,Sedgwick County,CO,us-co-115,0.113043478
Nonmetropolitan,Summit County,CO,us-co-117,0.032000961
Nonmetropolitan,Washington County,CO,us-co-121,0.133021206
Nonmetropolitan,Yuma County,CO,us-co-125,0.093007186
Nonmetropolitan,Litchfield County,CT,us-ct-005,0.091000159
Nonmetropolitan,Bradford County,FL,us-fl-007,0.123003884
Nonmetropolitan,Calhoun County,FL,us-fl-013,0.168002161
Nonmetropolitan,Columbia County,FL,us-fl-023,0.15
Nonmetropolitan,Desoto County,FL,us-fl-027,0.147004477
Nonmetropolitan,Dixie County,FL,us-fl-029,0.154009882
Nonmetropolitan,Franklin County,FL,us-fl-037,0.12
Nonmetropolitan,Glades County,FL,us-fl-043,0.208008697
Nonmetropolitan,Gulf County,FL,us-fl-045,0.127005548
Nonmetropolitan,Hamilton County,FL,us-fl-047,0.152004257
Nonmetropolitan,Hardee County,FL,us-fl-049,0.163007627
Nonmetropolitan,Hendry County,FL,us-fl-051,0.112003154
Nonmetropolitan,Holmes County,FL,us-fl-059,0.144007392
Nonmetropolitan,Jackson County,FL,us-fl-063,0.159000315
Nonmetropolitan,Lafayette County,FL,us-fl-067,0.147019474
Nonmetropolitan,Liberty County,FL,us-fl-077,0.133010883
Nonmetropolitan,Madison County,FL,us-fl-079,0.172008029
Nonmetropolitan,Monroe County,FL,us-fl-087,0.063000109
Nonmetropolitan,Okeechobee County,FL,us-fl-093,0.143000778
Nonmetropolitan,Putnam County,FL,us-fl-107,0.173002566
Nonmetropolitan,Suwannee County,FL,us-fl-121,0.14
Nonmetropolitan,Taylor County,FL,us-fl-123,0.13300126
Nonmetropolitan,Union County,FL,us-fl-125,0.138008485
Nonmetropolitan,Washington County,FL,us-fl-133,0.148003997
Nonmetropolitan,Appling County,GA,us-ga-001,0.17700961
Nonmetropolitan,Atkinson County,GA,us-ga-003,0.133001545
Nonmetropolitan,Bacon County,GA,us-ga-005,0.184019668
Nonmetropolitan,Baker County,GA,us-ga-007,0.206079747
Nonmetropolitan,Baldwin County,GA,us-ga-009,0.11600167
Nonmetropolitan,Banks County,GA,us-ga-011,0.110005086
Nonmetropolitan,Ben Hill County,GA,us-ga-017,0.133007296
Nonmetropolitan,Berrien County,GA,us-ga-019,0.139004447
Nonmetropolitan,Bleckley County,GA,us-ga-023,0.083002255
Nonmetropolitan,Bulloch County,GA,us-ga-031,0.119001742
Nonmetropolitan,Calhoun County,GA,us-ga-037,0.188014101
Nonmetropolitan,Camden County,GA,us-ga-039,0.169000861
Nonmetropolitan,Candler County,GA,us-ga-043,0.120010138
Nonmetropolitan,Charlton County,GA,us-ga-049,0.167015238
Nonmetropolitan,Chattooga County,GA,us-ga-055,0.123002939
Nonmetropolitan,Clay County,GA,us-ga-061,0.156034483
Nonmetropolitan,Clinch County,GA,us-ga-065,0.252045827
Nonmetropolitan,Coffee County,GA,us-ga-069,0.111001212
Nonmetropolitan,Colquitt County,GA,us-ga-071,0.178000617
Nonmetropolitan,Cook County,GA,us-ga-075,0.16
Nonmetropolitan,Crisp County,GA,us-ga-081,0.19200571
Nonmetropolitan,Decatur County,GA,us-ga-087,0.147001438
Nonmetropolitan,Dodge County,GA,us-ga-091,0.165008958
Nonmetropolitan,Dooly County,GA,us-ga-093,0.16100018
Nonmetropolitan,Early County,GA,us-ga-099,0.194001874
Nonmetropolitan,Elbert County,GA,us-ga-105,0.08100076
